Date,BasketType,Rt,EasyId,OrderNum,Myxyzcompany,Shop_Id,Item_Id,Timesale,Time,ID
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,219538-20180303-00000830,true,219538,"10001376,10001378",,01:22:32,731
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,219538-20180303-00000830,true,219538,"10001376,10001378",,01:22:34,436
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,219538-20180303-00000830,true,219538,"10001376,10001378",,01:22:39,995
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,225693-20180303-00112803,true,225693,10015114,,01:22:40,630
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,225693-20180303-00112803,true,225693,10015114,,01:22:41,226
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,219538-20180303-00000830,true,219538,"10001376,10001378",,01:22:41,363
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,282688-20180303-00152816,true,282688,10001709,,01:23:00,634
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,282688-20180303-00152816,true,282688,10001709,,01:23:01,207
2018-03-03,BASKET_TRACKING[ORDER],88f122a9b82d81fc1756925f5b9f7d98,109628621,231828-20180303-00545817,true,231828,10003277,,01:23:11,406
2018-03-03,BASKET_TRACKING[ORDER],88f122a9b82d81fc1756925f5b9f7d98,109628621,231828-20180303-00545817,true,231828,10003277,,01:23:11,865
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,216060-20180303-00053823,true,216060,10004049,,01:23:16,208
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,216060-20180303-00053823,true,216060,10004049,,01:23:16,722
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,247583-20180303-00278819,true,247583,"10001664,10001956,10001860",,01:23:36,962
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,247583-20180303-00278819,true,247583,"10001664,10001956,10001860",,01:23:37,494
2018-03-03,BASKET_TRACKING[ORDER],945d8d0ccaf6e27858e348ce207a67c3,352836291,210618-20180303-00154803,true,210618,10045326,,01:23:45,259
2018-03-03,BASKET_TRACKING[ORDER],945d8d0ccaf6e27858e348ce207a67c3,352836291,210618-20180303-00154803,true,210618,10045326,,01:23:47,145
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,309310-20180303-00001825,true,309310,10000502,,01:24:09,946
2018-03-03,BASKET_TRACKING[ORDER],d7ac5a346868c3fe16fcf3cf374fff89,32654751,309310-20180303-00001825,true,309310,10000502,,01:24:10,331
2018-03-03,BASKET_TRACKING[ORDER],da88057b8070f59489e45577ee251bca,103075231,221364-20180303-00038823,true,221364,10001238,,01:24:12,158
2018-03-03,BASKET_TRACKING[ORDER],8571d813956c315fb4374ba52f135216,141402751,210982-20180303-00245824,true,210982,"10006709,10003785",,01:24:13,094
2018-03-03,BASKET_TRACKING[ORDER],da88057b8070f59489e45577ee251bca,103075231,221364-20180303-00038823,true,221364,10001238,,01:24:13,286
2018-03-03,BASKET_TRACKING[ORDER],da88057b8070f59489e45577ee251bca,103075231,221364-20180303-00038823,true,221364,10001238,,01:24:13,286
2018-03-03,BASKET_TRACKING[ORDER],da88057b8070f59489e45577ee251bca,103075231,221364-20180303-00038823,true,221364,10001238,,01:24:13,331
2018-03-03,BASKET_TRACKING[ORDER],8571d813956c315fb4374ba52f135216,141402751,210982-20180303-00245824,true,210982,"10006709,10003785",,01:24:14,605
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,342031-20180303-00000829,true,342031,10000150,,01:24:20,969
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,342031-20180303-00000829,true,342031,10000150,,01:24:24,050
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,342031-20180303-00000829,true,342031,10000150,,01:24:24,602
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,342031-20180303-00000829,true,342031,10000150,,01:24:25,186
2018-03-03,BASKET_TRACKING[ORDER],527dd89324e1c0b33b3627d96957c54f,5076437,348254-20180303-00007809,true,348254,10000004,,01:24:46,649
2018-03-03,BASKET_TRACKING[ORDER],527dd89324e1c0b33b3627d96957c54f,5076437,348254-20180303-00007809,true,348254,10000004,,01:24:47,163
2018-03-03,BASKET_TRACKING[ORDER],38fa5668888c009b1e1001f8be7df76b,52168111,203182-20180303-00141816,true,203182,"10003249,10003189,10002941,10006402,10006401",,01:24:51,060
2018-03-03,BASKET_TRACKING[ORDER],38fa5668888c009b1e1001f8be7df76b,52168111,203182-20180303-00141816,true,203182,"10003249,10003189,10002941,10006402,10006401",,01:24:51,525
2018-03-03,BASKET_TRACKING[ORDER],38fa5668888c009b1e1001f8be7df76b,52168111,203182-20180303-00141816,true,203182,"10003249,10003189,10002941,10006402,10006401",,01:24:51,528
2018-03-03,BASKET_TRACKING[ORDER],38fa5668888c009b1e1001f8be7df76b,52168111,203182-20180303-00141816,true,203182,"10003249,10003189,10002941,10006402,10006401",,01:24:51,537
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,278451-20180303-00001808,true,278451,10005188,,01:25:02,297
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,278451-20180303-00001808,true,278451,10005188,,01:25:03,967
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,278451-20180303-00001808,true,278451,10005188,,01:25:04,368
2018-03-03,BASKET_TRACKING[ORDER],e2f3293c9b441fe1338c531aac8f6bb7,377696612,278451-20180303-00001808,true,278451,10005188,,01:25:04,776
2018-03-03,BASKET_TRACKING[ORDER],c8423880085054ddf822ca2af83d34f5,420145062,228239-20180303-00636801,true,228239,10063886,,01:25:32,030
2018-03-03,BASKET_TRACKING[ORDER],6f4914c5edab7967c26ed9fb3b28647c,345846899,340971-20180303-00000822,true,340971,10000124,,01:26:00,362
2018-03-03,BASKET_TRACKING[ORDER],6f4914c5edab7967c26ed9fb3b28647c,345846899,340971-20180303-00000822,true,340971,10000124,,01:26:05,121
2018-03-03,BASKET_TRACKING[ORDER],dff4f478d7bf079e2cc276f3fdb90800,221780731,206032-20180303-00425828,true,206032,"11470089,11830059",,01:26:18,633
2018-03-03,BASKET_TRACKING[ORDER],dff4f478d7bf079e2cc276f3fdb90800,221780731,206032-20180303-00425828,true,206032,"11470089,11830059",,01:26:19,054
2018-03-03,BASKET_TRACKING[ORDER],1a6eb361335fccf40ba4d4f68f3a702b,386378055,273418-20180303-00069827,true,273418,12996536,,01:26:21,147
2018-03-03,BASKET_TRACKING[ORDER],1a6eb361335fccf40ba4d4f68f3a702b,386378055,273418-20180303-00069827,true,273418,12996536,,01:26:21,724
2018-03-03,BASKET_TRACKING[ORDER],7661c3f34b833904913f4c258ce3ab57,328296728,246155-20180303-00081806,true,246155,10165673,,01:26:36,059
2018-03-03,BASKET_TRACKING[ORDER],7661c3f34b833904913f4c258ce3ab57,328296728,246155-20180303-00081806,true,246155,10165673,,01:26:38,093
2018-03-03,BASKET_TRACKING[ORDER],82f28b6b18954e6616677a34b6f14655,392309504,199087-20180303-00609810,true,199087,10249254,,01:26:39,085
2018-03-03,BASKET_TRACKING[ORDER],82f28b6b18954e6616677a34b6f14655,392309504,199087-20180303-00609810,true,199087,10249254,,01:26:39,526
2018-03-03,BASKET_TRACKING[ORDER],c7cc6c452a9d524bb85dc202f2ba3b4d,0,273320-20180303-00009811,false,273320,10000338,,01:26:40,493
2018-03-03,BASKET_TRACKING[ORDER],c7cc6c452a9d524bb85dc202f2ba3b4d,0,273320-20180303-00009811,false,273320,10000338,,01:26:40,929
2018-03-03,BASKET_TRACKING[ORDER],18f7aba1ecdb67b365845dff308959d3,185030981,247134-20180303-00199824,true,247134,10001249,,01:26:45,590
2018-03-03,BASKET_TRACKING[ORDER],18f7aba1ecdb67b365845dff308959d3,185030981,247134-20180303-00199824,true,247134,10001249,,01:26:46,440
2018-03-03,BASKET_TRACKING[ORDER],18f7aba1ecdb67b365845dff308959d3,185030981,247134-20180303-00199824,true,247134,10001249,,01:26:46,445
2018-03-03,BASKET_TRACKING[ORDER],18f7aba1ecdb67b365845dff308959d3,185030981,247134-20180303-00199824,true,247134,10001249,,01:26:46,475
2018-03-03,BASKET_TRACKING[ORDER],a3b32ad31e3ab73fc07b75fa7d58fe19,40705911,333423-20180303-00004828,true,333423,10088898,,01:26:51,680
2018-03-03,BASKET_TRACKING[ORDER],a3b32ad31e3ab73fc07b75fa7d58fe19,40705911,333423-20180303-00004828,true,333423,10088898,,01:26:52,535
2018-03-03,BASKET_TRACKING[ORDER],a3b32ad31e3ab73fc07b75fa7d58fe19,40705911,333423-20180303-00004828,true,333423,10088898,,01:26:52,550
2018-03-03,BASKET_TRACKING[ORDER],a3b32ad31e3ab73fc07b75fa7d58fe19,40705911,333423-20180303-00004828,true,333423,10088898,,01:26:52,552
2018-03-03,BASKET_TRACKING[ORDER],eae77e71d5c961495c2851bf89c1c6bf,320015477,269065-20180303-01194820,true,269065,10000004,timesale,01:26:54,575
2018-03-03,BASKET_TRACKING[ORDER],eae77e71d5c961495c2851bf89c1c6bf,320015477,269065-20180303-01194820,true,269065,10000004,timesale,01:26:56,031
2018-03-03,BASKET_TRACKING[ORDER],41b198078ae879658e8f2d2e348de3ce,397467113,264030-20180303-00075831,true,264030,10079789,,01:27:06,545
2018-03-03,BASKET_TRACKING[ORDER],41b198078ae879658e8f2d2e348de3ce,397467113,264030-20180303-00075831,true,264030,10079789,,01:27:08,260
2018-03-03,BASKET_TRACKING[ORDER],b70c33ab11bf6e8e605594be87de88b2,73597652,283798-20180303-00016829,true,283798,10000646,,01:27:28,269
2018-03-03,BASKET_TRACKING[ORDER],b70c33ab11bf6e8e605594be87de88b2,73597652,283798-20180303-00016829,true,283798,10000646,,01:27:30,656
2018-03-03,BASKET_TRACKING[ORDER],38113a1b822b4f25dfbc8ba204ba0080,51400302,307882-20180303-00000831,true,307882,10002282,,01:27:31,175
2018-03-03,BASKET_TRACKING[ORDER],480344a8366d54ecb67e43385f54b3f6,94594141,236099-20180303-00084801,true,236099,10001781,,01:27:31,337
2018-03-03,BASKET_TRACKING[ORDER],38113a1b822b4f25dfbc8ba204ba0080,51400302,307882-20180303-00000831,true,307882,10002282,,01:27:31,869
2018-03-03,BASKET_TRACKING[ORDER],38113a1b822b4f25dfbc8ba204ba0080,51400302,307882-20180303-00000831,true,307882,10002282,,01:27:31,884
2018-03-03,BASKET_TRACKING[ORDER],38113a1b822b4f25dfbc8ba204ba0080,51400302,307882-20180303-00000831,true,307882,10002282,,01:27:31,887
2018-03-03,BASKET_TRACKING[ORDER],0a3d55d9462fd97ee015ad15dac7d4ae,6831526,223928-20180303-00066821,true,223928,"10001790,10001875",,01:27:32,556
2018-03-03,BASKET_TRACKING[ORDER],0a3d55d9462fd97ee015ad15dac7d4ae,6831526,223928-20180303-00066821,true,223928,"10001790,10001875",,01:27:33,203
2018-03-03,BASKET_TRACKING[ORDER],47915daec81ead51386a1931257a3028,1636421,237117-20180303-00228810,true,237117,10013980,,01:27:33,454
2018-03-03,BASKET_TRACKING[ORDER],480344a8366d54ecb67e43385f54b3f6,94594141,236099-20180303-00084801,true,236099,10001781,,01:27:33,604
2018-03-03,BASKET_TRACKING[ORDER],480344a8366d54ecb67e43385f54b3f6,94594141,236099-20180303-00084801,true,236099,10001781,,01:27:33,632
2018-03-03,BASKET_TRACKING[ORDER],480344a8366d54ecb67e43385f54b3f6,94594141,236099-20180303-00084801,true,236099,10001781,,01:27:33,633
2018-03-03,BASKET_TRACKING[ORDER],47915daec81ead51386a1931257a3028,1636421,237117-20180303-00228810,true,237117,10013980,,01:27:33,812
2018-03-03,BASKET_TRACKING[ORDER],47915daec81ead51386a1931257a3028,1636421,237117-20180303-00228810,true,237117,10013980,,01:27:33,835
2018-03-03,BASKET_TRACKING[ORDER],47915daec81ead51386a1931257a3028,1636421,237117-20180303-00228810,true,237117,10013980,,01:27:33,841
2018-03-03,BASKET_TRACKING[ORDER],b8b6f7d7aad0214c5bb28ea4fc986bcd,350090720,214860-20180303-00000829,true,214860,10026970,,01:28:00,055
2018-03-03,BASKET_TRACKING[ORDER],b8b6f7d7aad0214c5bb28ea4fc986bcd,350090720,214860-20180303-00000829,true,214860,10026970,,01:28:00,751
2018-03-03,BASKET_TRACKING[ORDER],bf1dd8151482199b15ed4a319804dc67,18653851,341899-20180303-00000831,true,341899,"10002072,10000896,10001429,10002366,10001261,10000664",,01:28:03,798
2018-03-03,BASKET_TRACKING[ORDER],bf1dd8151482199b15ed4a319804dc67,18653851,341899-20180303-00000831,true,341899,"10002072,10000896,10001429,10002366,10001261,10000664",,01:28:05,139
2018-03-03,BASKET_TRACKING[ORDER],bf1dd8151482199b15ed4a319804dc67,18653851,341899-20180303-00000831,true,341899,"10002072,10000896,10001429,10002366,10001261,10000664",,01:28:05,153
2018-03-03,BASKET_TRACKING[ORDER],bf1dd8151482199b15ed4a319804dc67,18653851,341899-20180303-00000831,true,341899,"10002072,10000896,10001429,10002366,10001261,10000664",,01:28:05,154
2018-03-03,BASKET_TRACKING[ORDER],a9a2e1bc952a2b1466d14cf1ca604bb6,328853672,313823-20180303-00071810,true,313823,10000058,,01:28:08,889
2018-03-03,BASKET_TRACKING[ORDER],a9a2e1bc952a2b1466d14cf1ca604bb6,328853672,313823-20180303-00071810,true,313823,10000058,,01:28:09,391
2018-03-03,BASKET_TRACKING[ORDER],a9a2e1bc952a2b1466d14cf1ca604bb6,328853672,313823-20180303-00071810,true,313823,10000058,,01:28:09,404
2018-03-03,BASKET_TRACKING[ORDER],a9a2e1bc952a2b1466d14cf1ca604bb6,328853672,313823-20180303-00071810,true,313823,10000058,,01:28:09,405
2018-03-03,BASKET_TRACKING[ORDER],b70c33ab11bf6e8e605594be87de88b2,73597652,230589-20180303-00032827,true,230589,10006441,,01:28:17,849
2018-03-03,BASKET_TRACKING[ORDER],b70c33ab11bf6e8e605594be87de88b2,73597652,230589-20180303-00032827,true,230589,10006441,,01:28:20,662
2018-03-03,BASKET_TRACKING[ORDER],4bc09ebe4b62f7237017dde674820188,128421821,208743-20180303-00026820,true,208743,10001120,,01:28:24,181
2018-03-03,BASKET_TRACKING[ORDER],4bc09ebe4b62f7237017dde674820188,128421821,208743-20180303-00026820,true,208743,10001120,,01:28:25,094
2018-03-03,BASKET_TRACKING[ORDER],4bc09ebe4b62f7237017dde674820188,128421821,208743-20180303-00026820,true,208743,10001120,,01:28:25,101
2018-03-03,BASKET_TRACKING[ORDER],4bc09ebe4b62f7237017dde674820188,128421821,208743-20180303-00026820,true,208743,10001120,,01:28:25,167
2018-03-03,BASKET_TRACKING[ORDER],11af77872652629f3d96320da8ba4c2c,0,282600-20180303-00003831,false,282600,10001146,,01:28:38,328
2018-03-03,BASKET_TRACKING[ORDER],11af77872652629f3d96320da8ba4c2c,0,282600-20180303-00003831,false,282600,10001146,,01:28:39,015
2018-03-03,BASKET_TRACKING[ORDER],88f122a9b82d81fc1756925f5b9f7d98,109628621,275523-20180303-00218809,true,275523,10000899,,01:28:49,932
2018-03-03,BASKET_TRACKING[ORDER],88f122a9b82d81fc1756925f5b9f7d98,109628621,275523-20180303-00218809,true,275523,10000899,,01:28:50,349
2018-03-03,BASKET_TRACKING[ORDER],180e320cc836659673d7d0d0b13e2cb0,339190435,266577-20180303-01032804,true,266577,10083131,,01:28:51,370
2018-03-03,BASKET_TRACKING[ORDER],180e320cc836659673d7d0d0b13e2cb0,339190435,266577-20180303-01032804,true,266577,10083131,,01:28:52,135
2018-03-03,BASKET_TRACKING[ORDER],70d9900803ea386a275e932c70e73c98,389278559,231650-20180303-00535803,true,231650,10002122,,01:29:07,976
2018-03-03,BASKET_TRACKING[ORDER],70d9900803ea386a275e932c70e73c98,389278559,231650-20180303-00535803,true,231650,10002122,,01:29:08,597
2018-03-03,BASKET_TRACKING[ORDER],dc2eb7d448fc3db2f377d753b4aa67be,6488874,256060-20180303-00005824,true,256060,10017557,,01:29:12,112
2018-03-03,BASKET_TRACKING[ORDER],dc2eb7d448fc3db2f377d753b4aa67be,6488874,256060-20180303-00005824,true,256060,10017557,,01:29:12,610
2018-03-03,BASKET_TRACKING[ORDER],dc2eb7d448fc3db2f377d753b4aa67be,6488874,256060-20180303-00005824,true,256060,10017557,,01:29:12,612
2018-03-03,BASKET_TRACKING[ORDER],dc2eb7d448fc3db2f377d753b4aa67be,6488874,256060-20180303-00005824,true,256060,10017557,,01:29:12,640
2018-03-03,BASKET_TRACKING[ORDER],11eba18492f7cd3e0c608140499346a1,59978781,205982-20180303-00000826,true,205982,"10017607,10017607,10017519,10017519",,01:29:15,277
2018-03-03,BASKET_TRACKING[ORDER],a70dfaad37e4f7d7be9231718fc042b4,44302162,223273-20180303-00048808,true,223273,10000391,timesale,01:29:15,329
2018-03-03,BASKET_TRACKING[ORDER],a70dfaad37e4f7d7be9231718fc042b4,44302162,223273-20180303-00048808,true,223273,10000391,timesale,01:29:15,767
2018-03-03,BASKET_TRACKING[ORDER],a70dfaad37e4f7d7be9231718fc042b4,44302162,223273-20180303-00048808,true,223273,10000391,timesale,01:29:15,767
2018-03-03,BASKET_TRACKING[ORDER],a70dfaad37e4f7d7be9231718fc042b4,44302162,223273-20180303-00048808,true,223273,10000391,timesale,01:29:15,772
2018-03-03,BASKET_TRACKING[ORDER],11eba18492f7cd3e0c608140499346a1,59978781,205982-20180303-00000826,true,205982,"10017607,10017607,10017519,10017519",,01:29:17,175
2018-03-03,BASKET_TRACKING[ORDER],11eba18492f7cd3e0c608140499346a1,59978781,205982-20180303-00000826,true,205982,"10017607,10017607,10017519,10017519",,01:29:17,180
2018-03-03,BASKET_TRACKING[ORDER],11eba18492f7cd3e0c608140499346a1,59978781,205982-20180303-00000826,true,205982,"10017607,10017607,10017519,10017519",,01:29:17,201
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,242410-20180303-00008811,true,242410,10010144,,01:30:02,877
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,242410-20180303-00008811,true,242410,10010144,,01:30:04,514
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:04,708
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:05,177
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:05,209
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:05,216
2018-03-03,BASKET_TRACKING[ORDER],962d0ae45a089e3344b33795d81d52d3,124376231,200345-20180303-01577823,true,200345,10044172,,01:30:05,507
2018-03-03,BASKET_TRACKING[ORDER],962d0ae45a089e3344b33795d81d52d3,124376231,200345-20180303-01577823,true,200345,10044172,,01:30:05,886
2018-03-03,BASKET_TRACKING[ORDER],8b0ccc3af7cb8967b79bb00054048b61,1466770,285010-20180303-00003830,true,285010,10001488,,01:30:09,042
2018-03-03,BASKET_TRACKING[ORDER],8b0ccc3af7cb8967b79bb00054048b61,1466770,285010-20180303-00003830,true,285010,10001488,,01:30:10,594
2018-03-03,BASKET_TRACKING[ORDER],180e320cc836659673d7d0d0b13e2cb0,339190435,229008-20180303-00210826,true,229008,10015525,timesale,01:30:23,252
2018-03-03,BASKET_TRACKING[ORDER],180e320cc836659673d7d0d0b13e2cb0,339190435,229008-20180303-00210826,true,229008,10015525,timesale,01:30:23,546
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,242410-20180303-00008811,true,242410,10010144,,01:30:28,701
2018-03-03,BASKET_TRACKING[ORDER],74f957085d4f6f82c31dd5f78b358758,6484720,340480-20180303-00019805,true,340480,10000054,,01:30:29,675
2018-03-03,BASKET_TRACKING[ORDER],9e51685ecdd46bd153936a29a44e04c0,313840871,242410-20180303-00008811,true,242410,10010144,,01:30:30,021
2018-03-03,BASKET_TRACKING[ORDER],74f957085d4f6f82c31dd5f78b358758,6484720,340480-20180303-00019805,true,340480,10000054,,01:30:31,350
2018-03-03,BASKET_TRACKING[ORDER],74f957085d4f6f82c31dd5f78b358758,6484720,340480-20180303-00019805,true,340480,10000054,,01:30:31,428
2018-03-03,BASKET_TRACKING[ORDER],74f957085d4f6f82c31dd5f78b358758,6484720,340480-20180303-00019805,true,340480,10000054,,01:30:31,513
2018-03-03,BASKET_TRACKING[ORDER],afaf2de5e02aac47c91143345b9e5ac4,316389458,252529-20180303-00194817,true,252529,10018286,,01:30:40,700
2018-03-03,BASKET_TRACKING[ORDER],afaf2de5e02aac47c91143345b9e5ac4,316389458,252529-20180303-00194817,true,252529,10018286,,01:30:41,685
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:51,892
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:52,650
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:52,667
2018-03-03,BASKET_TRACKING[ORDER],33f44be41ff8dab29eb63afa4b169d45,38082891,204094-20180303-01112823,true,204094,10001058,,01:30:52,684
2018-03-03,BASKET_TRACKING[ORDER],8a8c9c289c73593db856c9eff7556876,317428808,267774-20180303-00168823,true,267774,"10000312,10000098",,01:31:01,262
2018-03-03,BASKET_TRACKING[ORDER],8a8c9c289c73593db856c9eff7556876,317428808,267774-20180303-00168823,true,267774,"10000312,10000098",,01:31:01,940
2018-03-03,BASKET_TRACKING[ORDER],38955c977b0d8df218b3144e6e84a44b,6228433,210898-20180303-00516812,true,210898,10000739,,01:31:22,748
2018-03-03,BASKET_TRACKING[ORDER],38955c977b0d8df218b3144e6e84a44b,6228433,210898-20180303-00516812,true,210898,10000739,,01:31:23,901
2018-03-03,BASKET_TRACKING[ORDER],38955c977b0d8df218b3144e6e84a44b,6228433,210898-20180303-00516812,true,210898,10000739,,01:31:23,905
2018-03-03,BASKET_TRACKING[ORDER],38955c977b0d8df218b3144e6e84a44b,6228433,210898-20180303-00516812,true,210898,10000739,,01:31:23,918
2018-03-03,BASKET_TRACKING[ORDER],ac68bb1db9893604b3858e1ae5008c86,159631452,211685-20180303-00193812,true,211685,"10003053,10003053,10034047",,01:31:24,911
2018-03-03,BASKET_TRACKING[ORDER],ac68bb1db9893604b3858e1ae5008c86,159631452,211685-20180303-00193812,true,211685,"10003053,10003053,10034047",,01:31:26,152
2018-03-03,BASKET_TRACKING[ORDER],e6466d771b4cc69a98036b07a35476f4,323429736,237583-20180303-00049820,true,237583,10002276,,01:31:37,865
2018-03-03,BASKET_TRACKING[ORDER],e6466d771b4cc69a98036b07a35476f4,323429736,237583-20180303-00049820,true,237583,10002276,,01:31:39,906
2018-03-03,BASKET_TRACKING[ORDER],e6466d771b4cc69a98036b07a35476f4,323429736,237583-20180303-00049820,true,237583,10002276,,01:31:39,938
2018-03-03,BASKET_TRACKING[ORDER],e6466d771b4cc69a98036b07a35476f4,323429736,237583-20180303-00049820,true,237583,10002276,,01:31:39,983
2018-03-03,BASKET_TRACKING[ORDER],9577c1fe6fb9abeccdaef8f7349253a1,378632839,223744-20180303-00003817,true,223744,10003092,,01:31:41,785
2018-03-03,BASKET_TRACKING[ORDER],9577c1fe6fb9abeccdaef8f7349253a1,378632839,223744-20180303-00003817,true,223744,10003092,,01:31:42,716
2018-03-03,BASKET_TRACKING[ORDER],2d2823e45a0342f7cabecaec304332c3,309689982,235942-20180303-00296811,true,235942,10052631,,01:31:54,661
2018-03-03,BASKET_TRACKING[ORDER],2d2823e45a0342f7cabecaec304332c3,309689982,235942-20180303-00296811,true,235942,10052631,,01:31:55,897
2018-03-03,BASKET_TRACKING[ORDER],a737bf2fa699ac7d909733ced0f37c7e,6567699,261721-20180303-00547811,true,261721,10179079,,01:32:03,261
2018-03-03,BASKET_TRACKING[ORDER],a737bf2fa699ac7d909733ced0f37c7e,6567699,261721-20180303-00547811,true,261721,10179079,,01:32:03,640
2018-03-03,BASKET_TRACKING[ORDER],a9405ed645df6f8b43c523594f8dd32b,212370811,203194-20180303-00051820,true,203194,10000024,,01:32:07,657
2018-03-03,BASKET_TRACKING[ORDER],a9405ed645df6f8b43c523594f8dd32b,212370811,203194-20180303-00051820,true,203194,10000024,,01:32:08,605
2018-03-03,BASKET_TRACKING[ORDER],4133abe1effb89bdd3a3e40b012a1d92,354148509,206032-20180303-09204809,true,206032,11917555,,01:32:09,923
2018-03-03,BASKET_TRACKING[ORDER],4133abe1effb89bdd3a3e40b012a1d92,354148509,206032-20180303-09204809,true,206032,11917555,,01:32:10,295
2018-03-03,BASKET_TRACKING[ORDER],c7410231a9c997dbf0b337024abe77aa,332949889,248506-20180303-00377819,true,248506,10034090,,01:32:23,449
2018-03-03,BASKET_TRACKING[ORDER],c7410231a9c997dbf0b337024abe77aa,332949889,248506-20180303-00377819,true,248506,10034090,,01:32:28,028
2018-03-03,BASKET_TRACKING[ORDER],c7410231a9c997dbf0b337024abe77aa,332949889,248506-20180303-00377819,true,248506,10034090,,01:32:28,309
2018-03-03,BASKET_TRACKING[ORDER],c7410231a9c997dbf0b337024abe77aa,332949889,248506-20180303-00377819,true,248506,10034090,,01:32:28,326
2018-03-03,BASKET_TRACKING[ORDER],e212c688c488ab0e1bb96f6ee350755e,364477958,213156-20180303-01388817,true,213156,101104292,,01:32:35,544
2018-03-03,BASKET_TRACKING[ORDER],e212c688c488ab0e1bb96f6ee350755e,364477958,213156-20180303-01388817,true,213156,101104292,,01:32:36,784
2018-03-03,BASKET_TRACKING[ORDER],5e213918cb74efb55a7cc1c0d188836f,98522111,331423-20180303-00025809,true,331423,10000188,,01:32:41,687
2018-03-03,BASKET_TRACKING[ORDER],5e213918cb74efb55a7cc1c0d188836f,98522111,331423-20180303-00025809,true,331423,10000188,,01:32:42,506
2018-03-03,BASKET_TRACKING[ORDER],5e213918cb74efb55a7cc1c0d188836f,98522111,331423-20180303-00025809,true,331423,10000188,,01:32:42,509
2018-03-03,BASKET_TRACKING[ORDER],5e213918cb74efb55a7cc1c0d188836f,98522111,331423-20180303-00025809,true,331423,10000188,,01:32:42,514
2018-03-03,BASKET_TRACKING[ORDER],bbc05dbf03d511c8902a24180a50adee,134065241,270693-20180303-01269810,true,270693,10006694,timesale,01:33:04,929
2018-03-03,BASKET_TRACKING[ORDER],0a3d55d9462fd97ee015ad15dac7d4ae,6831526,193677-20180303-09101804,true,193677,11172546,,01:33:06,233
2018-03-03,BASKET_TRACKING[ORDER],0a3d55d9462fd97ee015ad15dac7d4ae,6831526,193677-20180303-09101804,true,193677,11172546,,01:33:06,893
